DEPT,DT,GR,M2R1,M2R2,M2R3,M2R6,M2R9,M2RX,SP,ZDEN
M,US/FT,gAPI,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,mV,G/C3
2817.9001,74.4983,83.6587,6.7367,9.3011,12.9714,16.6843,17.5761,18.0625,143.0168,2.4565
2818.0001,74.6675,80.1585,6.6702,9.4086,13.4066,17.2601,18.188,18.658,143.4695,2.4645
2818.1001,74.8125,76.6887,6.7238,9.8251,14.3007,18.3843,19.3738,19.8439,144.1298,2.4678
2818.2001,74.8992,74.5234,6.8567,10.4964,15.5556,19.906,20.9722,21.4521,144.4281,2.4662
2818.3001,74.7881,73.8773,6.875,11.0308,16.5625,21.0425,22.1605,22.6395,144.2271,2.4634
2818.4001,74.2891,74.8485,6.6117,10.9704,16.5014,20.8631,21.9602,22.4107,143.8456,2.4605
2818.5001,73.5194,77.5857,6.1314,10.2302,15.3144,19.1958,20.1915,20.5879,143.8063,2.4592
2818.6001,72.1331,82.7043,5.7398,9.3287,13.7814,17.0633,17.934,18.273,144.2704,2.4614
2818.7001,70.4814,90.5521,5.6572,8.7578,12.6944,15.4749,16.2524,16.5512,144.8807,2.4699
2818.8001,68.7295,100.5305,5.9259,8.6564,12.216,14.7013,15.4325,15.7116,145.108,2.4847
2818.9001,67.0452,111.0961,6.4303,8.8751,12.1245,14.4418,15.1537,15.4267,144.6,2.5088
2819.0001,65.7243,119.4809,6.8821,9.0917,12.032,14.2105,14.9087,15.1767,143.6157,2.5381
2819.1001,64.6486,124.8622,7.1576,9.1609,11.7624,13.7996,14.4776,14.7406,142.5406,2.5703
2819.2001,64.2479,126.9695,7.2758,9.1473,11.4527,13.3752,14.0342,14.2932,141.9013,2.6002
2819.3001,64.1071,127.4105,7.3821,9.1907,11.2933,13.1518,13.8039,14.0639,141.8127,2.623
2819.4001,64.1924,127.0226,7.5382,9.3333,11.3212,13.1622,13.8213,14.0863,142.1485,2.6371
2819.5001,64.4579,125.9525,7.7203,9.5191,11.4781,13.3373,14.0104,14.2865,142.5562,2.641
2819.6001,64.7236,124.5991,7.8424,9.6205,11.5795,13.4544,14.1393,14.4263,142.7619,2.6377
2819.7001,65.0042,123.255,7.8485,9.5519,11.5088,13.3746,14.0585,14.3525,142.7766,2.6302
2819.8001,65.2817,122.2806,7.7334,9.2951,11.2165,13.036,13.7042,14.0002,142.6802,2.6215
2819.9001,65.5833,121.6535,7.5884,8.9628,10.825,12.5771,13.2222,13.5172,142.5942,2.6127
2820.0001,65.9063,121.5712,7.4857,8.6624,10.4529,12.1385,12.7604,13.0554,142.65,2.6043
2820.1001,66.239,122.4629,7.4394,8.437,10.1547,11.7822,12.3814,12.6794,142.9305,2.5966
2820.2001,66.5431,124.4298,7.402,8.2429,9.8839,11.4559,12.0349,12.3369,143.3291,2.5908
2820.3001,66.7825,126.8297,7.3361,8.0502,9.6146,11.1331,11.6919,11.997,143.6568,2.5902
2820.4001,66.8297,128.751,7.2426,7.8672,9.3656,10.8359,11.375,11.684,143.7415,2.5949
2820.5001,66.7764,130.0259,7.163,7.738,9.1949,10.6319,11.1589,11.4729,143.6614,2.6041
2820.6001,66.5768,131.2754,7.1541,7.7227,9.1762,10.6065,11.1306,11.4558,143.7931,2.6153
2820.7001,66.3249,132.9054,7.2437,7.8555,9.3484,10.8043,11.3383,11.6802,144.3551,2.6243
2820.8001,66.1188,134.4597,7.4118,8.1296,9.7112,11.2226,11.7797,12.1459,145.2211,2.6314
2820.9001,66.0824,134.9065,7.5437,8.4013,10.0872,11.6586,12.2394,12.6311,145.914,2.6352
2821.0001,66.5467,133.6658,7.575,8.5909,10.3838,11.9998,12.6028,13.0148,146.3108,2.6356
2821.1001,67.392,131.0766,7.513,8.7048,10.6099,12.2591,12.8803,13.3114,146.4206,2.6328
2821.2001,68.8752,129.5421,7.3998,8.7914,10.8225,12.5003,13.1411,13.588,146.3674,2.6262
2821.3001,70.8345,131.0404,7.0491,8.6614,10.7933,12.4621,13.108,13.5599,146.1271,2.6154
2821.4001,72.9475,137.3371,6.1535,7.9137,10.0108,11.5544,12.1585,12.5829,145.7246,2.6052
2821.5001,74.8963,146.8745,4.9802,6.7602,8.6939,10.0308,10.5581,10.9304,145.4343,2.6003
2821.6001,76.2107,157.8378,3.8847,5.6157,7.3602,8.4887,8.9354,9.2533,145.4502,2.6035
2821.7001,76.9627,166.702,3.2055,4.9405,6.5965,7.6097,8.0112,8.2986,145.898,2.6102
2821.8001,76.5327,171.2565,2.8576,4.6794,6.3524,7.3325,7.7175,7.9965,146.6358,2.6158
2821.9001,75.4649,169.8948,2.7261,4.6791,6.4307,7.421,7.8081,8.0942,147.3176,2.6088
2822.0001,74.0259,162.1163,2.7419,4.8169,6.6532,7.6769,8.0728,8.3717,147.6503,2.5882
2822.1001,72.3564,148.9815,2.9064,5.0605,6.9575,8.0296,8.4386,8.7547,147.5156,2.5532
2822.2001,70.9224,134.5494,3.2749,5.4679,7.4135,8.5587,8.9891,9.3295,147.1292,2.5156
2822.3001,69.7226,122.7266,3.9294,6.1194,8.1291,9.3835,9.8483,10.2271,146.769,2.4835
2822.4001,69.0916,116.3908,4.936,6.9937,9.0464,10.4428,10.952,11.3821,146.5512,2.4662
2822.5001,68.7313,115.8377,5.9557,7.6758,9.6616,11.1633,11.702,12.1705,146.3346,2.4714
2822.6001,68.5964,120.1404,6.7,7.8974,9.683,11.2029,11.7379,12.2179,146.0129,2.4966
2822.7001,68.6987,128.1549,6.9009,7.5946,9.1121,10.5596,11.0604,11.5223,145.8818,2.5356
2822.8001,68.7961,136.9,6.8812,7.2324,8.5373,9.908,10.3763,10.8195,146.1505,2.5759
2822.9001,68.891,145.0268,6.879,7.042,8.218,9.552,10.005,10.444,146.7161,2.613
2823.0001,68.7512,150.8404,7.0028,7.1067,8.2367,9.586,10.0441,10.4964,147.1745,2.6426
2823.1001,68.4619,154.4497,7.1888,7.2868,8.4099,9.7957,10.2676,10.7434,147.329,2.6635
2823.2001,67.9661,156.4475,7.3673,7.4723,8.5953,10.0173,10.5074,11.0084,147.3068,2.6769
2823.3001,67.3086,156.5837,7.4746,7.5773,8.683,10.1229,10.6271,11.1492,147.2269,2.683
2823.4001,66.7052,154.937,7.5228,7.6049,8.679,10.118,10.632,11.1689,147.0536,2.6824
2823.5001,66.182,151.7129,7.5644,7.6203,8.6582,10.0942,10.6193,11.1714,146.665,2.6779
2823.6001,66.0009,147.8566,7.6353,7.6784,8.6907,10.1326,10.6734,11.2423,146.1325,2.6706
2823.7001,65.988,144.6088,7.7229,7.7849,8.7879,10.2489,10.8109,11.4009,145.6714,2.6616
2823.8001,66.2142,142.905,7.7667,7.8854,8.8946,10.3818,10.966,11.5761,145.4315,2.6538
2823.9001,66.4701,142.7909,7.7263,7.9327,8.9615,10.4733,11.0782,11.705,145.3685,2.6488
2824.0001,66.6821,143.6534,7.6218,7.9381,9.0062,10.5432,11.1663,11.8073,145.4152,2.6488
2824.1001,66.7394,144.3597,7.5325,7.9648,9.0927,10.6693,11.3126,11.9678,145.5347,2.6531
2824.2001,66.6843,143.8872,7.4882,8.0337,9.2423,10.8721,11.5399,12.2099,145.6853,2.6581
2824.3001,66.6324,140.8823,7.4719,8.1274,9.4298,11.1251,11.8152,12.5013,145.8466,2.6627
2824.4001,66.7062,135.8695,7.4483,8.2041,9.6011,11.3604,12.0691,12.769,145.9795,2.6645
2824.5001,67.0673,129.8702,7.3971,8.2459,9.7348,11.5546,12.2766,12.9826,146.0798,2.6617
2824.6001,67.6015,125.6072,7.302,8.2275,9.7869,11.6511,12.374,13.078,146.2558,2.6558
2824.7001,68.3348,125.1062,7.1731,8.1566,9.7701,11.6619,12.378,13.074,146.6209,2.6476
2824.8001,69.0045,128.8598,7.0349,8.071,9.73,11.643,12.349,13.034,147.1997,2.6387
2824.9001,69.5713,136.1374,6.9397,8.0376,9.7473,11.6867,12.3837,13.0617,147.8916,2.6315
2825.0001,69.7908,143.7231,6.9072,8.0957,9.8703,11.8531,12.5501,13.2291,148.5254,2.6271
2825.1001,69.8166,148.9967,6.9253,8.2429,10.1023,12.1496,12.8566,13.5457,148.9914,2.624
2825.2001,69.7162,149.1768,6.9991,8.4791,10.4359,12.5669,13.2936,14.0014,149.0878,2.6198
2825.3001,69.5983,143.2522,7.1466,8.815,10.8857,13.1284,13.8913,14.6292,148.743,2.611
2825.4001,69.6158,132.933,7.3186,9.1542,11.3305,13.6941,14.5013,15.2745,148.0834,2.5974
2825.5001,69.7458,120.8582,7.4121,9.3303,11.5618,14.012,14.8586,15.6554,147.3846,2.5808
2825.6001,70.166,108.9457,7.354,9.232,11.449,13.937,14.812,15.615,147.069,2.5624
2825.7001,70.706,99.0368,7.2313,9.0044,11.1833,13.6969,14.5993,15.4034,147.3886,2.5448
2825.8001,71.3438,91.7356,7.1585,8.8341,11.0022,13.5768,14.5215,15.3374,148.2036,2.5309
2825.9001,72.1253,87.1148,7.179,8.8292,11.0625,13.7831,14.8053,15.6555,149.1117,2.5208
2826.0001,72.9462,84.1364,7.1899,8.885,11.2397,14.1684,15.2916,16.1923,149.706,2.5139
2826.1001,73.7828,82.1068,7.1013,8.883,11.3805,14.5266,15.7552,16.708,149.8664,2.5085
2826.2001,74.6446,80.3173,6.905,8.7977,11.4597,14.8362,16.1759,17.1812,149.6054,2.502
2826.3001,75.4743,78.7474,6.7229,8.7357,11.5926,15.2269,16.6916,17.757,149.1409,2.4938
2826.4001,76.3091,77.7371,6.6171,8.76,11.8577,15.7994,17.4102,18.5522,148.6825,2.4831
2826.5001,77.1378,77.9342,6.5941,8.8598,12.2238,16.5024,18.2767,19.5075,148.4638,2.4724
2826.6001,77.9518,79.1517,6.6039,8.9573,12.5634,17.153,19.0848,20.4022,148.5613,2.4638
2826.7001,78.7984,80.6493,6.612,9.0089,12.8061,17.6444,19.7135,21.1046,148.8133,2.4576
2826.8001,79.5989,81.3865,6.5949,8.9751,12.8781,17.856,20.0184,21.4605,148.9823,2.454
2826.9001,80.3026,80.979,6.4995,8.8068,12.7039,17.6779,19.8737,21.3277,149.0069,2.453
2827.0001,80.8722,80.0367,6.2815,8.4629,12.2369,17.0496,19.2062,20.6309,149.1066,2.453
2827.1001,81.138,79.3004,5.9607,7.9944,11.5568,16.0831,18.1412,19.499,149.455,2.453
2827.2001,81.2288,79.0745,5.6197,7.515,10.8415,15.0412,16.9724,18.2486,149.9131,2.4525
2827.3001,81.0309,78.8109,5.3732,7.1708,10.3079,14.2305,16.0509,17.2555,150.1345,2.4509
2827.4001,80.6136,77.9822,5.264,7.0054,10.0195,13.7502,15.4889,16.6443,150.0656,2.4479
2827.5001,80.0524,76.5462,5.3061,7.0281,9.9891,13.6131,15.3011,16.4261,150.0142,2.4443
2827.6001,79.2873,75.4758,5.4667,7.2065,10.1722,13.7524,15.4114,16.5213,150.253,2.4419
2827.7001,78.3306,75.5565,5.7315,7.55,10.5816,14.1875,15.8405,16.9495,150.6447,2.441
2827.8001,77.191,77.5238,6.1073,8.1284,11.3202,15.0367,16.7138,17.8398,150.7709,2.4434
2827.9001,75.7885,81.4333,6.4725,8.8135,12.2188,16.0731,17.7768,18.9196,150.449,2.4497
2828.0001,74.17,87.2511,6.6963,9.4341,13.0405,16.9743,18.6703,19.8043,149.9316,2.4602
2828.1001,72.4555,94.1376,6.6252,9.7134,13.4162,17.2698,18.8849,19.9602,149.6167,2.4743
2828.2001,70.797,100.5421,6.3388,9.6199,13.2902,16.9144,18.3888,19.3608,149.5695,2.4898
2828.3001,69.3634,105.7677,6.0421,9.3881,12.9651,16.2952,17.6062,18.4602,149.516,2.5074
2828.4001,68.1756,109.0203,5.9425,9.2914,12.7961,15.8715,17.0446,17.7959,149.2392,2.5257
2828.5001,67.6963,110.91,6.1089,9.4459,12.9202,15.8164,16.8921,17.5646,148.8258,2.5449
2828.6001,67.6227,113.3352,6.463,9.7365,13.1631,15.8986,16.8903,17.4921,148.546,2.566
2828.7001,67.8994,117.7736,6.8474,9.9157,13.1859,15.7196,16.6203,17.1453,148.5385,2.5887
2828.8001,68.5165,125.0295,7.0492,9.7208,12.6751,14.9332,15.7246,16.164,148.5828,2.6109
2828.9001,69.0543,134.9067,7.0301,9.1834,11.7172,13.6525,14.322,14.6725,148.3306,2.6312
2829.0001,69.4904,145.7,6.8618,8.5072,10.6227,12.2539,12.8141,13.0879,147.6908,2.6473
2829.1001,69.4251,154.9594,6.7042,7.9457,9.7211,11.1164,11.5935,11.8086,146.8051,2.6591
2829.2001,69.1816,159.5155,6.6933,7.6661,9.208,10.4493,10.8731,11.0498,146.0359,2.6634
2829.3001,68.7603,157.732,6.8488,7.6759,9.08,10.2387,10.6339,10.7851,145.5369,2.6626
2829.4001,68.4107,149.3836,7.1394,7.9214,9.2514,10.3784,10.7613,10.8973,145.3,2.6583
2829.5001,68.2049,139.4081,7.4156,8.2078,9.4923,10.6061,10.984,11.1079,145.2793,2.654
2829.6001,68.1911,133.2949,7.5623,8.3682,9.6074,10.7035,11.0726,11.1876,145.4889,2.6523
2829.7001,68.2819,134.5983,7.5274,8.3152,9.4949,10.5577,10.9096,11.0176,145.9168,2.6536
2829.8001,68.2701,142.0452,7.3817,8.1183,9.236,10.2595,10.5907,10.6938,146.3351,2.6571
2829.9001,68.0615,151.4367,7.2473,7.9294,8.9995,9.9936,10.3076,10.4086,146.5854,2.6596
2830.0001,67.4662,158.0745,7.2401,7.9086,8.9637,9.956,10.261,10.3671,146.5235,2.6584
2830.1001,66.792,159.1247,7.3966,8.1271,9.2069,10.2326,10.5385,10.6564,146.1721,2.6532
2830.2001,66.0478,155.7218,7.6602,8.5303,9.6673,10.7513,11.0683,11.2054,145.6777,2.6454
2830.3001,65.6558,149.8427,7.9316,8.9964,10.2029,11.3554,11.6886,11.8519,145.1938,2.6382
2830.4001,65.5318,144.1793,8.097,9.334,10.5956,11.8013,12.1472,12.341,144.8749,2.6353
2830.5001,65.8763,140.2506,8.1367,9.4566,10.7445,11.9755,12.3305,12.5556,144.7695,2.6367
2830.6001,66.5564,139.227,8.056,9.3237,10.5998,11.82,12.1789,12.4306,144.9191,2.6421
2830.7001,67.3873,141.943,7.8656,8.9373,10.1565,11.3306,11.6856,11.9596,145.2997,2.6482
2830.8001,68.2856,147.6442,7.6236,8.4351,9.5705,10.6822,11.0321,11.3232,145.7902,2.6516
2830.9001,69.0376,155.0114,7.3982,7.9577,9.0036,10.0562,10.4032,10.7091,146.3089,2.652
2831.0001,69.7037,162.7185,7.2661,7.6242,8.5922,9.6062,9.9572,10.2822,146.6938,2.652
2831.1001,70.1213,168.9201,7.2668,7.4973,8.4141,9.4213,9.7875,10.1368,146.7454,2.6539
2831.2001,70.268,172.7331,7.3554,7.5328,8.4249,9.4528,9.8436,10.2244,146.5623,2.6586
2831.3001,70.2149,173.2921,7.44,7.6442,8.5353,9.6074,10.0285,10.4446,146.4082,2.6636
2831.4001,69.7538,169.8938,7.4384,7.7422,8.6558,9.7846,10.239,10.6884,146.4961,2.6659
2831.5001,69.1356,163.4863,7.3862,7.8406,8.8064,10.0061,10.4959,10.9758,146.6742,2.6651
2831.6001,68.399,154.9621,7.3643,8.0256,9.0995,10.4022,10.9365,11.4537,146.6631,2.6602
2831.7001,67.8203,146.4198,7.4125,8.3337,9.5828,11.0292,11.6156,12.1772,146.2891,2.6533
2831.8001,67.5893,138.4516,7.4669,8.7005,10.1891,11.8109,12.4578,13.0667,145.7069,2.6452
2831.9001,67.6876,130.7922,7.4604,9.0268,10.7991,12.6064,13.3108,13.962,145.3191,2.633
2832.0001,68.5183,122.1249,7.3886,9.2512,11.3139,13.2915,14.0411,14.7209,145.5859,2.6161
2832.1001,69.5617,111.7733,7.2677,9.3418,11.666,13.7811,14.5581,15.2511,146.3231,2.592
2832.2001,70.7922,100.8018,7.0609,9.1895,11.6745,13.851,14.6256,15.3052,147.103,2.5653
2832.3001,71.8315,91.4731,6.7725,8.7672,11.2542,13.3874,14.1227,14.7609,147.3845,2.5406
2832.4001,72.6572,84.834,6.5115,8.2816,10.6721,12.7067,13.3905,13.9763,147.1835,2.5204
2832.5001,73.1887,81.6932,6.3835,7.9341,10.2016,12.1417,12.7793,13.3228,146.8223,2.5068
2832.6001,73.2279,81.6261,6.401,7.7754,9.9227,11.7899,12.3959,12.908,146.805,2.498
2832.7001,73.0522,83.2892,6.4743,7.7165,9.7406,11.5471,12.131,12.6219,147.2562,2.4974
2832.8001,72.6407,85.6239,6.5107,7.6407,9.5329,11.2745,11.8406,12.3128,147.8605,2.5026
2832.9001,71.9267,88.6054,6.489,7.504,9.2549,10.9269,11.4789,11.9349,148.4382,2.5121
2833.0001,71.1195,92.6834,6.4807,7.3869,9.0242,10.6492,11.1973,11.6454,148.9091,2.5256
2833.1001,70.2415,97.8606,6.5496,7.3711,8.9455,10.5645,11.1274,11.5804,149.2221,2.5409
2833.2001,69.5939,103.7588,6.6924,7.4734,9.0375,10.7028,11.2999,11.773,149.4175,2.5601
2833.3001,69.2545,108.4455,6.803,7.5997,9.1953,10.9455,11.5942,12.0976,149.5712,2.5782
2833.4001,69.4553,110.5567,6.805,7.6558,9.2977,11.1453,11.8501,12.386,149.7484,2.593
2833.5001,70.4216,109.6122,6.7176,7.6563,9.366,11.333,12.1015,12.6748,149.9818,2.5995
2833.6001,71.7061,105.9459,6.6477,7.7035,9.5294,11.6666,12.5158,13.1374,150.28,2.5944
2833.7001,73.4299,100.8134,6.645,7.8569,9.8618,12.2386,13.1956,13.8815,150.6018,2.5757
2833.8001,75.0106,94.9572,6.6688,8.082,10.3275,13.0075,14.0938,14.8605,150.8315,2.5487
2833.9001,76.3374,89.1452,6.6452,8.3103,10.8462,13.8697,15.0977,15.9521,150.8936,2.5202
2834.0001,77.0975,83.779,6.6101,8.602,11.499,14.9271,16.3195,17.2768,150.8369,2.4937
2834.1001,77.303,79.6043,6.6655,9.0825,12.4493,16.3834,17.9793,19.0652,150.7878,2.4724
2834.2001,77.2174,77.2017,6.88,9.8167,13.7771,18.3273,20.1732,21.4195,150.9463,2.4571
2834.3001,76.8549,76.2901,7.1598,10.6092,15.1881,20.3569,22.4527,23.8601,151.3607,2.4491
2834.4001,76.6285,76.5145,7.3212,11.0491,16.0198,21.5548,23.8001,25.3021,151.9119,2.4458
2834.5001,76.5212,77.4315,7.2491,10.8434,15.7844,21.2505,23.4686,24.9476,152.529,2.445
2834.6001,76.8013,78.7138,6.9866,10.0748,14.5832,19.5754,21.6045,22.9501,153.2164,2.4445
2834.7001,77.2255,80.1134,6.6766,9.1447,13.0626,17.4327,19.2108,20.3852,153.9073,2.4414
2834.8001,77.7555,81.4794,6.4159,8.3215,11.655,15.4205,16.9543,17.9612,154.4442,2.4346
2834.9001,78.1988,82.6718,6.321,7.8663,10.7797,14.111,15.47,16.3572,154.5985,2.4263
2835.0001,78.4606,84.0743,6.4115,7.8024,10.4657,13.5451,14.8046,15.618,154.3633,2.4214
2835.1001,78.5773,86.3416,6.6713,8.097,10.648,13.6159,14.8298,15.6058,153.8532,2.4219
2835.2001,78.3873,89.5306,6.9882,8.6157,11.1519,14.0923,15.2944,16.0506,153.4044,2.4297
2835.3001,78.0669,92.7863,7.2623,9.1506,11.6936,14.6046,15.7907,16.5227,153.1896,2.4428
2835.4001,77.6181,94.6402,7.4567,9.56,12.0936,14.9357,16.0882,16.7839,153.1179,2.4571
2835.5001,76.8977,93.6363,7.5531,9.7037,12.1752,14.8835,15.9741,16.6146,152.8069,2.467
2835.6001,75.9738,90.6415,7.552,9.568,11.9119,14.4189,15.4179,15.9879,152.0699,2.4707
2835.7001,74.8316,87.3745,7.4528,9.1979,11.3559,13.6187,14.5097,15.0021,151.061,2.4685
2835.8001,73.4301,86.1648,7.3228,8.7638,10.7211,12.7516,13.5383,13.9597,150.2264,2.4653
2835.9001,71.9898,88.1666,7.243,8.4225,10.2001,12.0367,12.7365,13.0993,149.8281,2.4659
2836.0001,70.5801,93.1616,7.247,8.2509,9.8878,11.5847,12.2191,12.5377,149.8462,2.4743
2836.1001,69.6155,100.0986,7.3257,8.246,9.7874,11.3947,11.9839,12.272,150.1041,2.49
2836.2001,68.9144,108.3973,7.4395,8.3426,9.8214,11.3701,11.9249,12.1908,150.4394,2.512
2836.3001,68.6279,117.3353,7.5321,8.4479,9.8824,11.3858,11.9121,12.1623,150.6805,2.5354
2836.4001,68.646,127.3724,7.557,8.477,9.873,11.3241,11.8211,12.0581,150.6001,2.5589
2836.5001,68.6999,137.6408,7.485,8.3653,9.7139,11.1003,11.565,11.7899,150.0208,2.5819
2836.6001,68.6921,146.3967,7.3649,8.1655,9.4639,10.7784,11.2097,11.4267,149.1713,2.6033
2836.7001,68.4032,152.333,7.259,7.9548,9.1997,10.4466,10.8485,11.0605,148.3231,2.6224
2836.8001,67.9703,153.8469,7.2365,7.8286,9.0302,10.2278,10.6096,10.8227,147.864,2.6353
2836.9001,67.3778,152.6904,7.2808,7.7902,8.9563,10.1215,10.4896,10.7095,147.7784,2.6409
2837.0001,66.8278,150.4415,7.3594,7.8123,8.9432,10.0891,10.4501,10.6812,147.862,2.641
2837.1001,66.3702,148.6512,7.4441,7.8773,8.9776,10.1177,10.4757,10.7235,147.8699,2.64
2837.2001,66.1235,147.5231,7.5278,7.9718,9.0459,10.1919,10.5509,10.8188,147.7353,2.6405
2837.3001,66.0572,146.6816,7.5952,8.0747,9.1347,10.2979,10.6619,10.9531,147.4811,2.6431
2837.4001,66.0808,145.6934,7.6238,8.1633,9.2233,10.415,10.785,11.1017,147.2242,2.6466
2837.5001,66.156,144.3374,7.621,8.2491,9.3302,10.5642,10.9462,11.2893,147.0439,2.6496
2837.6001,66.1575,142.6273,7.6099,8.3585,9.4914,10.7862,11.1824,11.5568,146.9476,2.651
2837.7001,66.1093,140.5269,7.5951,8.5012,9.7187,11.0953,11.5121,11.9219,147.0007,2.6493
2837.8001,65.9778,137.8704,7.5558,8.6697,10.0124,11.4968,11.939,12.3891,147.2189,2.6451
2837.9001,65.9306,135.0348,7.5086,8.8686,10.3746,11.987,12.4606,12.9541,147.466,2.6402
2838.0001,65.9669,132.0555,7.499,9.1761,10.9095,12.691,13.2089,13.7577,147.7013,2.6363
2838.1001,66.3751,129.355,7.5746,9.6494,11.6938,13.7025,14.282,14.9005,147.9537,2.6332
2838.2001,67.009,127.0587,7.6681,10.175,12.5806,14.8452,15.4975,16.1958,148.2106,2.6266
2838.3001,67.863,124.3152,7.671,10.583,13.361,15.8789,16.6089,17.3829,148.426,2.6113
2838.4001,68.9018,119.5283,7.4999,10.6495,13.7101,16.4142,17.2087,18.037,148.5307,2.5836
2838.5001,69.8417,112.3915,7.2725,10.4871,13.7199,16.5422,17.3878,18.2496,148.5002,2.5499
2838.6001,70.7319,103.3185,7.0858,10.2394,13.5604,16.4666,17.3608,18.2468,148.4043,2.5156
2838.7001,71.4257,95.1356,6.9986,10.0148,13.3462,16.321,17.2697,18.1759,148.4983,2.4887
2838.8001,72.1432,90.2429,6.9691,9.8297,13.1179,16.1536,17.1584,18.0844,148.773,2.4724
2838.9001,72.9362,88.4353,6.9752,9.6764,12.8848,15.9832,17.0506,17.9977,149.132,2.4646
2839.0001,74.0622,87.7729,7.0087,9.5612,12.6742,15.8375,16.9718,17.9426,149.4932,2.4603
2839.1001,75.3616,85.7382,7.02,9.4022,12.4013,15.6172,16.8172,17.8091,149.8666,2.4562
2839.2001,76.8336,81.7746,6.9301,9.095,11.9505,15.1731,16.4202,17.4181,150.2335,2.4507
2839.3001,78.1053,77.0462,6.7018,8.6107,11.296,14.4615,15.7273,16.7124,150.6578,2.444
2839.4001,79.1521,73.1681,6.4076,8.0643,10.5931,13.6801,14.9511,15.9171,151.2912,2.4369
2839.5001,79.7644,70.9433,6.1777,7.6487,10.0918,13.1493,14.4389,15.4011,152.0063,2.4291
2839.6001,79.8018,70.2534,6.0646,7.446,9.892,13.0007,14.3395,15.3244,152.5713,2.4233
2839.7001,79.6334,70.8318,6.0492,7.4406,9.9793,13.2272,14.6517,15.6871,152.8867,2.419
2839.8001,79.2702,72.3219,6.0975,7.5774,10.2687,13.7194,15.2541,16.3613,153.0323,2.4173
2839.9001,79.0065,74.5155,6.1918,7.8265,10.7221,14.4325,16.1033,17.3011,153.1388,2.4178
2840.0001,78.8474,76.7166,6.275,8.0799,11.182,15.1503,16.955,18.2445,153.2166,2.4204
2840.1001,78.8956,78.2973,6.281,8.2049,11.4507,15.5971,17.4983,18.8557,153.1674,2.4234
2840.2001,79.0471,79.2163,6.2049,8.1789,11.4919,15.7219,17.675,19.068,152.9439,2.4272
2840.3001,79.2202,79.5984,6.1084,8.0744,11.3976,15.6377,17.6078,19.0139,152.7959,2.4305
2840.4001,79.3353,79.7332,6.0533,8.0193,11.3553,15.6042,17.5861,19.0041,152.9849,2.4326
2840.5001,79.3569,79.6018,6.0318,8.0432,11.4173,15.6944,17.6975,19.1335,153.4749,2.4364
2840.6001,79.3274,79.2642,5.9866,8.0914,11.5128,15.8125,17.8274,19.2802,154.0182,2.4403
2840.7001,79.2642,78.9938,5.8335,8.0322,11.4562,15.7073,17.6994,19.1414,154.4647,2.4444
2840.8001,79.2359,79.0005,5.5438,7.7663,11.1023,15.1907,17.0979,18.4884,154.7721,2.4476
2840.9001,79.2241,79.0743,5.1983,7.3451,10.5177,14.3571,16.1353,17.4421,154.9404,2.4489
2841.0001,79.192,78.6451,4.9561,6.9841,10.0051,13.6232,15.2802,16.5102,155.083,2.4472
2841.1001,79.002,77.6037,4.9412,6.8851,9.8507,13.3774,14.9714,16.1676,155.3213,2.4434
2841.2001,78.6792,76.4807,5.1764,7.1144,10.148,13.7445,15.3454,16.5623,155.6845,2.4367
2841.3001,77.8994,76.2605,5.593,7.6184,10.8168,14.6114,16.2725,17.5537,156.0072,2.4323
2841.4001,76.8819,77.6613,5.9943,8.1644,11.5278,15.5378,17.2623,18.61,156.0708,2.4321
2841.5001,75.7008,80.7027,6.2739,8.6182,12.0997,16.276,18.0428,19.4426,155.8848,2.4394
2841.6001,74.4638,85.0016,6.4822,9.0444,12.624,16.9529,18.7572,20.2045,155.6041,2.4562
2841.7001,73.4884,89.0489,6.7036,9.4982,13.188,17.6872,19.5407,21.0421,155.4279,2.4768
2841.8001,72.73,91.9384,6.9407,9.9534,13.7503,18.4251,20.336,21.8929,155.2742,2.4972
2841.9001,72.7002,92.1702,7.1219,10.2644,14.1144,18.9039,20.8581,22.4523,154.9418,2.5077
2842.0001,72.9639,90.1042,7.2321,10.4327,14.2867,19.1352,21.1209,22.7318,154.5501,2.507
2842.1001,73.5793,86.3852,7.3091,10.5422,14.3872,19.2773,21.2984,22.9204,154.3783,2.494
2842.2001,74.4442,81.9877,7.3696,10.6606,14.5202,19.467,21.5439,23.1801,154.6,2.4748
2842.3001,75.2818,78.03,7.4247,10.8083,14.717,19.7436,21.8952,23.5521,154.8726,2.4571
2842.4001,76.0986,74.7272,7.472,10.951,14.9332,20.0453,22.2836,23.9585,154.897,2.4428
2842.5001,76.6941,72.238,7.4671,10.955,14.9795,20.1132,22.4125,24.0806,154.6697,2.434
2842.6001,77.1769,70.2056,7.3393,10.6537,14.6178,19.6261,21.9181,23.5273,154.4874,2.4288
2842.7001,77.4735,68.7742,7.0705,10.0313,13.8044,18.5206,20.7225,22.2154,154.5612,2.4237
2842.8001,77.5365,68.2368,6.7191,9.238,12.7335,17.057,19.1083,20.4536,154.8683,2.4188
2842.9001,77.4739,68.5734,6.3909,8.5028,11.7197,15.6485,17.5354,18.7344,155.2332,2.4149
2843.0001,77.2261,69.3171,6.203,8.0491,11.0785,14.7221,16.4865,17.5749,155.5356,2.4143
2843.1001,76.8354,70.0267,6.202,7.9615,10.9319,14.4347,16.1381,17.1635,155.7984,2.4176
